date,f41_contrib_h1,f42_contrib_h1,f43_contrib_h1,f45_contrib_h1,f49_contrib_h1,f411_contrib_h1,intercept_h1,score_h1_predret,score_h1_noint,f41_contrib_h4,f42_contrib_h4,f43_contrib_h4,f45_contrib_h4,f49_contrib_h4,f411_contrib_h4,intercept_h4,score_h4_predret,score_h4_noint,f41_contrib_h8,f42_contrib_h8,f43_contrib_h8,f45_contrib_h8,f49_contrib_h8,f411_contrib_h8,intercept_h8,score_h8_predret,score_h8_noint,f41_contrib_h12,f42_contrib_h12,f43_contrib_h12,f45_contrib_h12,f49_contrib_h12,f411_contrib_h12,intercept_h12,score_h12_predret,score_h12_noint,f41_contrib_h16,f42_contrib_h16,f43_contrib_h16,f45_contrib_h16,f49_contrib_h16,f411_contrib_h16,intercept_h16,score_h16_predret,score_h16_noint,f41_contrib_h20,f42_contrib_h20,f43_contrib_h20,f45_contrib_h20,f49_contrib_h20,f411_contrib_h20,intercept_h20,score_h20_predret,score_h20_noint
2020-03-06,-0.0,-0.0,0.003518504816133792,0.0034635263946813785,0.001168930505806975,-0.0,-0.006053105492438884,0.002097856224183261,0.008150961716622145,-0.0,-0.0,0.01141349280279399,0.01389551054588526,0.004581139451609119,-0.0,-0.02750396780584514,0.002386174994443227,0.02989014280028837,-0.0,-0.0,0.01780557733808447,0.011355195564913547,0.006462022911155714,-0.0,-0.037853551358931786,-0.002230755544778057,0.03562279581415373,-0.0,-0.0,0.03685284315301731,0.010277694299037417,0.0036926841079274225,-0.0,-0.05957532635345192,-0.008752104793469766,0.05082322155998215,-0.0,-0.0,0.051367693420752966,0.012562210429086954,0.000448231007011268,-0.0,-0.07507382940285068,-0.010695694545999487,0.06437813485685119,-0.0,-0.0,0.05282689347864675,0.020482607458465526,0.0048660618612777614,-0.0,-0.08575491408147042,-0.007579351283080377,0.07817556279839004
2020-03-13,-0.0,-0.0,0.0035204682221966306,0.00322360791995249,0.0007820941475344002,-0.0,-0.006265334359796375,0.0012608359298871457,0.007526170289683521,-0.0,-0.0,0.01141741359926472,0.013416408679601484,0.0038086519580793265,-0.0,-0.027927775295223216,0.0007146989417223179,0.028642474236945534,-0.0,-0.0,0.017806987046719985,0.011182936167306264,0.00618427773907621,-0.0,-0.0380059298570328,-0.002831728903930339,0.03517420095310246,-0.0,-0.0,0.03685377516855098,0.010163806627260592,0.0035090555138724,-0.0,-0.05967606995652167,-0.0091494326468377,0.05052663730968397,-0.0,-0.0,0.051368242708043424,0.012495090248809258,0.00034000871969236087,-0.0,-0.07513320307073215,-0.010929861394187113,0.06420334167654504,-0.0,-0.0,0.05282546446516725,0.020657225812189848,0.005147610533669901,-0.0,-0.0856004488804366,-0.0069701480694095985,0.078630300811027
2020-03-20,-0.0,-0.0,0.0035225309736716935,0.002971549928989656,0.00037568444770721287,-0.0,-0.006488301690640301,0.000381463659728261,0.006869765350368562,-0.0,-0.0,0.011418606143550225,0.013270685687581758,0.0035736931804645753,-0.0,-0.028056680022461238,0.00020630498913532316,0.02826298501159656,-0.0,-0.0,0.017805228691532067,0.011397798442972513,0.00653071433735325,-0.0,-0.03781586538845018,-0.002082123916592349,0.03573374147185783,-0.0,-0.0,0.03685239626236315,0.010332302118661726,0.00378073189207802,-0.0,-0.05952702096254439,-0.008561590689441498,0.050965430273102894,-0.0,-0.0,0.0513648186182279,0.012913497027429008,0.0010146335258925535,-0.0,-0.07476308569306246,-0.009470136521513003,0.06529294917154946,-0.0,-0.0,0.05282061343255717,0.021249997917104153,0.0061033760394723895,-0.0,-0.08507609012661724,-0.004902102737483524,0.08017398738913371
2020-03-27,-0.0,-0.0,0.0035216905340988733,0.0030742474729312207,-0.0005412704616512647,-0.0,-0.006397456734011827,-0.0003427891886329977,0.0060546675453788295,-0.0,-0.0,0.01141639361548793,0.013541045634028847,-0.004009612328519112,-0.0,-0.027817523011821953,-0.006869696090824291,0.020947826920997663,-0.0,-0.0,0.01780175209107113,0.011822621761805843,-0.007215684953944814,-0.0,-0.03744007201995311,-0.015031383121020953,0.02240868889893216,-0.0,-0.0,0.036848614547471986,0.010794408906310227,-0.0045258171009973525,-0.0,-0.05911824710612641,-0.01600104075334155,0.04311720635278486,-0.0,-0.0,0.05135619481060252,0.013967283511540722,-0.0027137228785206586,-0.0,-0.0738309194136112,-0.01122116396998861,0.06260975544362259,-0.0,-0.0,0.0528122141939131,0.022276343186441745,-0.0077582201141918605,-0.0,-0.08416819800086342,-0.016837860734700436,0.06733033726616298
2020-04-03,-0.0,-0.0,0.003509115138783863,0.0029797656404042224,-0.0004304572300531059,-0.0,-0.006472299580631081,-0.00041387603149610225,0.006058423549134979,-0.0,-0.0,0.011517343843368503,0.013724987972215422,-0.003987466574449686,-0.0,-0.027721851243386768,-0.0064669860022525255,0.021254865241134242,-0.0,-0.0,0.017953462000880042,0.012103092721373917,-0.00718881331764901,-0.0,-0.03729274351285175,-0.014425002108246803,0.022867741404604947,-0.0,-0.0,0.03728922776570668,0.011231185881877643,-0.0038482417566276443,-0.0,-0.059022531811887755,-0.014350359920931074,0.04467217189095668,-0.0,-0.0,0.052226901385393563,0.014670988184353893,-0.0011217632546013604,-0.0,-0.07378194220888619,-0.008005815893740095,0.0657761263151461,-0.0,-0.0,0.053980327073118874,0.023214081784549555,-0.005612451881267043,-0.0,-0.08410805700063041,-0.012526100024229034,0.07158195697640138
2020-04-10,-0.0,-0.0,0.003569693914933661,0.0030887015002846754,-0.0004148743488217677,-0.0,-0.006416159073436919,-0.0001726380070403502,0.006243521066396569,-0.0,-0.0,0.011627642830847273,0.01407450020611067,-0.00419898194309342,-0.0,-0.027486722358269867,-0.005983561264405343,0.021503161093864524,-0.0,-0.0,0.01818306491585365,0.012545208750048543,-0.007176140746453161,-0.0,-0.0370542603340915,-0.013502127414642472,0.02355213291944903,-0.0,-0.0,0.037728805497391237,0.011707826742532566,-0.0032371479949180526,-0.0,-0.05889108932824659,-0.01269160508324084,0.04619948424500575,-0.0,-0.0,0.053050514926947984,0.0154006843795061,0.0002824489051337643,-0.0,-0.07367929730447605,-0.0049456490928881935,0.06873364821158785,-0.0,-0.0,0.05516055121582812,0.024165443395843634,-0.0034506252809703543,-0.0,-0.08404386315360737,-0.008168493822905978,0.0758753693307014
2020-04-17,-0.0,-0.0,0.0036428550485040727,0.0032559961845532786,-0.0004527591701290105,-0.0,-0.0063169407982023905,0.00012915126472595045,0.006446092062928341,-0.0,-0.0,0.011827669249983665,0.01448361190125518,-0.0042259438230353545,-0.0,-0.027257904419191712,-0.00517256709098822,0.022085337328203492,-0.0,-0.0,0.01848367026440942,0.012930198204699142,-0.0068519327117827,-0.0,-0.03691246480999716,-0.012350529052671297,0.024561935757325862,-0.0,-0.0,0.038416918383165743,0.012312891711803319,-0.0020566854727722406,-0.0,-0.05880936002177465,-0.01013623539957783,0.04867312462219682,-0.0,-0.0,0.053977477105241964,0.01615391280658315,0.0019708240015810442,-0.0,-0.07362358779902786,-0.0015213738856216935,0.07210221391340617,-0.0,-0.0,0.05626969351350696,0.024949319180656123,-0.0012441420930123374,-0.0,-0.08408041621309995,-0.004105545611949202,0.07997487060115074
2020-04-24,-0.0,-0.0,0.0035908692116558656,0.0032424610682487225,-0.0005930024988972529,-0.0,-0.0062948246206499065,-5.449683964257185e-05,0.006240327781007335,-0.0,-0.0,0.011901812605357973,0.014681692031098849,-0.004309626711646803,-0.0,-0.02713226129179897,-0.004858383366988954,0.022273877924810018,-0.0,-0.0,0.018680383106591914,0.013178496789912493,-0.006634007248514594,-0.0,-0.03682287076075797,-0.011597998112768161,0.02522487264798981,-0.0,-0.0,0.03939348318117827,0.01305840297213551,-0.00020175557153634285,-0.0,-0.05879289294485477,-0.00654276236307734,0.05225013058177743,-0.0,-0.0,0.05486237222119361,0.01684275729507512,0.003630504376888111,-0.0,-0.07359696035764833,0.0017386735355085087,0.07533563389315684,-0.0,-0.0,0.057172071686983815,0.025444918502174462,0.0007765883749231218,-0.0,-0.08423513616187019,-0.0008415575977887974,0.08339357856408139
2020-05-01,-0.0,-0.0,0.0035899611088276496,0.003323012172965397,-0.0007236546565179248,-0.0,-0.006223407258134167,-3.408863285904538e-05,0.006189318625275122,-0.0,-0.0,0.011932493142496784,0.01479145841252968,-0.004388371973275348,-0.0,-0.027055826788719525,-0.004720247206968408,0.022335579581751117,-0.0,-0.0,0.019003920749748,0.013461524598202724,-0.0060766556339627974,-0.0,-0.03678572887132418,-0.010396939157336256,0.026388789713987927,-0.0,-0.0,0.04011138611148154,0.013528360721419778,0.0012857832051620278,-0.0,-0.058849447275724824,-0.00392391723766148,0.054925530038063344,-0.0,-0.0,0.05578803887788198,0.01745008218718451,0.005546384652499337,-0.0,-0.07366868626426441,0.005115819453301418,0.07878450571756583,-0.0,-0.0,0.05794316021931766,0.025807892073637213,0.00259935578549715,-0.0,-0.08442055621204067,0.0019298518664113556,0.08635040807845203
2020-05-08,-0.0,-0.0,0.0037335784375577678,0.003483873267075501,-0.0005321483766154572,-0.0,-0.006175948289758906,0.000509355038258906,0.006685303328017812,-0.0,-0.0,0.012026946299047426,0.01488866423329787,-0.0042487950785319644,-0.0,-0.027032165257265595,-0.004365349803452264,0.02266681545381333,-0.0,-0.0,0.019318283260567077,0.013606109783584142,-0.005328151232383967,-0.0,-0.03686430653073189,-0.009268064718964634,0.027596241811767255,-0.0,-0.0,0.04077774408531982,0.013846364642256286,0.002854107869604033,-0.0,-0.059005876148186566,-0.0015276595510064286,0.05747821659718014,-0.0,-0.0,0.05671918641703454,0.01788077946421269,0.0077596070376998744,-0.0,-0.07389929530153162,0.008460277617415482,0.0823595729189471,-0.0,-0.0,0.05881878942722217,0.026171286700869618,0.004746669734027683,-0.0,-0.08467401176358537,0.005062734098534097,0.08973674586211947
2020-05-15,-0.0,-0.0,0.0036887754248552903,0.003441468868434349,-0.0006042338385474544,-0.0,-0.006183914971392304,0.00034209548334988155,0.006526010454742185,-0.0,-0.0,0.012104623429114315,0.014859242736546001,-0.003960460751015033,-0.0,-0.027108861264179798,-0.0041054558495345166,0.02300340541464528,-0.0,-0.0,0.01977135308786521,0.013796442702426269,-0.004220740817487286,-0.0,-0.03699342378648593,-0.007646368813681734,0.029347054972804196,-0.0,-0.0,0.04144583833456828,0.014113096762817056,0.004509197500510014,-0.0,-0.05920852097785356,0.0008596116200417919,0.060068132597895355,-0.0,-0.0,0.05749260338304145,0.01807610138538837,0.009855665605852848,-0.0,-0.07423364373205832,0.011190726642224355,0.08542437037428267,-0.0,-0.0,0.05931541891567639,0.026167388078336858,0.00629781701487759,-0.0,-0.08500240676684084,0.006778217242050008,0.09178062400889085
2020-05-22,-0.0,-0.0,0.003601775968510102,0.003342742812965365,-0.0007182106078048181,-0.0,-0.006213790436848529,1.2517736822119895e-05,0.006226308173670649,-0.0,-0.0,0.012204197738121427,0.014912971287535237,-0.0037359581025838947,-0.0,-0.027126777363983706,-0.003745566440910935,0.02338121092307277,-0.0,-0.0,0.020617685800911712,0.014327367113681756,-0.0024304193523527542,-0.0,-0.037080411680414475,-0.004565778118173762,0.03251463356224071,-0.0,-0.0,0.042208270203751036,0.014549311884530637,0.0061888074083042074,-0.0,-0.05932388022880595,0.003622509267779926,0.06294638949658588,-0.0,-0.0,0.05821498458003192,0.018228050594164755,0.011861785906829616,-0.0,-0.07457273184189854,0.013732089239127748,0.08830482108102629,-0.0,-0.0,0.05984355450575364,0.026189533522296974,0.007905646840997824,-0.0,-0.08532851885205793,0.00861021601699051,0.09393873486904844
2020-05-29,-0.0,-0.0,0.003670073995904387,0.003402085096428009,0.0005999135564989375,-0.0,-0.006206305270442704,0.0014657673783886292,0.0076720726488313335,-0.0,-0.0,0.0123812240057416,0.015066784557906925,0.0034293359897334627,-0.0,-0.02710737605589482,0.0037699684974871715,0.03087734455338199,-0.0,-0.0,0.021073220551766452,0.014723168769214931,0.0016414006961860193,-0.0,-0.037030487055298995,0.0004073029618684096,0.037437790017167405,-0.0,-0.0,0.04285290939556327,0.015109421204098677,-0.007305368434398734,-0.0,-0.059253230580397,-0.008596268415133779,0.05065696216526322,-0.0,-0.0,0.05857704705972154,0.018542636756029886,-0.012488903927215663,-0.0,-0.07453305137068761,-0.009902271482151837,0.06463077988853577,-0.0,-0.0,0.06017095395712741,0.026474001929221454,-0.008472726025775569,-0.0,-0.08529263729781392,-0.007120407437240628,0.07817222986057329
2020-06-05,-0.0,-0.0,0.0035912676342357685,0.0034587894779834873,0.0009350562143049493,-0.0,-0.006104882356888416,0.0018802309696357893,0.007985113326524206,-0.0,-0.0,0.012236029983983548,0.015116854252081972,0.00396047483000518,-0.0,-0.026968346116982192,0.004345012949088511,0.0313133590660707,-0.0,-0.0,0.020832670770349768,0.015092570775849221,0.002975931798169703,-0.0,-0.036548294167099864,0.0023528791772688268,0.03890117334436869,-0.0,-0.0,0.04253179247127206,0.01576192494408391,-0.005270945431016286,-0.0,-0.05846940670871944,-0.005446634724379756,0.05302277198433968,-0.0,-0.0,0.05826753062499555,0.01913974372709144,-0.010578478335199853,-0.0,-0.07380552486562061,-0.006976728848733474,0.06682879601688714,-0.0,-0.0,0.059799140847742495,0.027000774313664877,-0.006480116708315481,-0.0,-0.08458618770678984,-0.004266389253697961,0.08031979845309188
2020-06-12,-0.0,-0.0,0.003604568053100116,0.0031680525194822313,0.0008498461479321086,-0.0,-0.005874757036940325,0.0017477096835741314,0.007622466720514457,-0.0,-0.0,0.012071007259194962,0.018727977630578003,0.005027022091802825,-0.0,-0.029816406716804314,0.0060096002647714725,0.035826006981575786,-0.0,-0.0,0.020620180780787072,0.01984946746822909,0.0046081689664054706,-0.0,-0.04001603921415856,0.005061778001263076,0.04507781721542164,-0.0,-0.0,0.0422376623960675,0.02231898198936792,-0.0030780225998394174,-0.0,-0.06332067947781832,-0.0018420576922223153,0.061478621785596,-0.0,-0.0,0.0580039119792533,0.02488211083442862,-0.008938275542020957,-0.0,-0.07840420699659013,-0.004456459724929168,0.07394774727166097,-0.0,-0.0,0.059405909216935095,0.0354609908613163,-0.0042885757369100835,-0.0,-0.09164249498558494,-0.00106417064424362,0.09057832434134132
2020-06-19,-0.0,-0.0,0.0035512912234274825,0.0032042152696218308,0.0010515391770295984,-0.0,-0.005833480542518733,0.0019735651275601777,0.007807045670078911,-0.0,-0.0,0.01188836080682055,0.019380474255747047,0.006478529633407527,-0.0,-0.02930335948558896,0.008444005210386164,0.03774736469597512,-0.0,-0.0,0.02045871868508718,0.0204708025659761,0.00595534367631316,-0.0,-0.039531202254579394,0.007353662672797044,0.04688486492737644,-0.0,-0.0,0.04188000502569076,0.02283320440267822,-0.001333647068057154,-0.0,-0.06285275467624496,0.0005268076840668628,0.06337956236031182,-0.0,-0.0,0.05771763832707916,0.025222552084688474,-0.007644372129575412,-0.0,-0.07807969036912628,-0.002783872086934064,0.07529581828219221,-0.0,-0.0,0.059057885176870925,0.03574732050843653,-0.002898992851994966,-0.0,-0.09133764141668431,0.0005685714166281802,0.09190621283331249
2020-06-26,-0.0,-0.0,0.0034986539990468886,0.0031553441841176266,0.0011291502533027397,-0.0,-0.005852171615554641,0.001930976820912614,0.007783148436467255,-0.0,-0.0,0.011739091424712118,0.019648812052205814,0.007283811265202188,-0.0,-0.02907030160269176,0.009601413139428357,0.03867171474212012,-0.0,-0.0,0.020258266177029426,0.020956415618755053,0.007216888874623114,-0.0,-0.039130172177521516,0.009301398492886082,0.0484315706704076,-0.0,-0.0,0.04159070021167476,0.02311733280424557,-0.00011220921266192072,-0.0,-0.06256692289941246,0.0020289009038459566,0.06459582380325841,-0.0,-0.0,0.05741634622217776,0.025534678252947286,-0.006348991542413777,-0.0,-0.07777060935724033,-0.0011685764245290553,0.07660203293271127,-0.0,-0.0,0.0586627240894413,0.03604166119358046,-0.0013654517013377842,-0.0,-0.09101312863895357,0.0023258049427304084,0.09333893358168398
2020-07-03,-0.0,-0.0,0.003453153798156822,-0.0034237492466552633,0.0016429752998656521,-0.0,-0.005649947297359071,-0.00397756744599186,0.0016723798513672108,-0.0,-0.0,0.011616791022365274,-0.01989626085811207,0.007983280059188686,-0.0,-0.02885995404256614,-0.02915614381912425,-0.00029618977655811,-0.0,-0.0,0.02001085117343274,-0.021422591640271722,0.00858242957392794,-0.0,-0.03872883032588956,-0.0315581412188006,0.007170689107088958,-0.0,-0.0,0.041347790393727685,-0.023551476481021003,0.0011946087055109843,-0.0,-0.06218943990443473,-0.04319851728621706,0.018990922618217665,-0.0,-0.0,0.05717853284998684,-0.025985631978361106,-0.0050323186828532904,-0.0,-0.07738282586668736,-0.05122224367791492,0.026160582188772444,-0.0,-0.0,0.058388033902607446,-0.03640380525026176,-7.288334718487488e-05,-0.0,-0.09067680248043403,-0.06876545717527321,0.021911345305160812
2020-07-10,-0.0,-0.0,0.003318988934246456,-0.0006900064361322246,0.0020713824573433772,-0.0,-0.0014353339269711535,0.0032650310284864557,0.004700364955457609,-0.0,-0.0,0.011394416864095374,0.015622857241135666,0.008570574458118561,-0.0,-0.024564776136615493,0.011023072426734108,0.0355878485633496,-0.0,-0.0,0.01957243544137601,0.015325959702685212,0.009627962883162531,-0.0,-0.03272229344718392,0.011804064580039832,0.04452635802722375,-0.0,-0.0,0.041049856936128296,0.019994124059180395,0.0018768633663851606,-0.0,-0.058726775102772785,0.004194069258921074,0.06292084436169386,-0.0,-0.0,0.05677917117298688,0.020971625704771946,-0.004105949927798602,-0.0,-0.072481712200655,0.0011631347493052252,0.07364484694996022,-0.0,-0.0,0.05797266905906396,0.028812358442074255,0.0010052552515519952,-0.0,-0.08306700411092507,0.0047232786417651385,0.08779028275269021
2020-07-17,-0.0,-0.0,0.0032936595619333414,-0.000984493820019129,0.0017397493366237513,-0.0,-0.0016103079751876692,0.0024386071033502942,0.004048915078537964,-0.0,-0.0,0.011386550081224482,0.01551507042604701,0.00844546324258218,-0.0,-0.02462898058671495,0.010718103163138724,0.035347083749853674,-0.0,-0.0,0.019313422729766744,0.015047890716133959,0.009939079252413005,-0.0,-0.032860503455573384,0.011439889242740323,0.044300392698313706,-0.0,-0.0,0.04085800602878241,0.01959137410773402,0.0018407580018750423,-0.0,-0.058948014022672496,0.003342124115718978,0.062290138138391474,-0.0,-0.0,0.05659637858261977,0.020598608794439473,-0.004125834030619556,-0.0,-0.07268603164803185,0.0003831216984078317,0.07306915334643968,-0.0,-0.0,0.057837618824322604,0.028735741314472228,0.0012600804231294401,-0.0,-0.08309776923473393,0.004735671327190341,0.08783344056192427
2020-07-24,-0.0,-0.0,0.0032646324932945592,-0.0010441303901977436,0.0017360468705972744,-0.0,-0.0016429964641730414,0.002313552509521049,0.0039565489736940905,-0.0,-0.0,0.011304318851365295,0.01563807100640654,0.008830423399889396,-0.0,-0.024545235463356435,0.011227577794304791,0.035772813257661226,-0.0,-0.0,0.01908708086690419,0.014911572176187375,0.010355448127509385,-0.0,-0.032916843009908776,0.011437258160692167,0.04435410117060094,-0.0,-0.0,0.040614099700713384,0.019503573483274455,0.0023694854958539683,-0.0,-0.058973028629525984,0.003514130050315818,0.0624871586798418,-0.0,-0.0,0.05633088331868383,0.020575526349503832,-0.003452117842137877,-0.0,-0.07266947324991073,0.0007848185761390458,0.07345429182604978,-0.0,-0.0,0.057762876962709014,0.029029290527066355,0.001856166597483782,-0.0,-0.0829118652623891,0.005736468824870042,0.08864833408725914
2020-07-31,-0.0,-0.0,0.0032427204916167097,-0.0008914453736383925,0.0020010469552861174,-0.0,-0.0015482503065788267,0.0028040717666856082,0.004352322073264435,-0.0,-0.0,0.011142731896894041,0.015764154685596506,0.009430276671760758,-0.0,-0.02445051127147512,0.011886651982776185,0.036337163254251306,-0.0,-0.0,0.018877624810257343,0.014937295191123584,0.010946469144015317,-0.0,-0.03287724188744236,0.011884147257953892,0.04476138914539625,-0.0,-0.0,0.04040437684163497,0.019566421061830593,0.0030115012239703134,-0.0,-0.05891097190245488,0.004071327224980992,0.06298229912743587,-0.0,-0.0,0.05616114840966512,0.02063736972680986,-0.002917644208732222,-0.0,-0.07261261709820425,0.0012682568295385027,0.07388087392774276,-0.0,-0.0,0.05775065948150697,0.02922993450374369,0.0021603861194216365,-0.0,-0.08278926342422913,0.006351716680443167,0.0891409801046723
2020-08-07,-0.0,-0.0,0.003323277237548443,-0.000785459896905785,0.0019307011453744717,-0.0,-0.001493484890433368,0.0029750335955837613,0.00446851848601713,-0.0,-0.0,0.010933401819936323,0.015706484489738107,0.009908004734610284,-0.0,-0.02446129797776221,0.012086593066522502,0.036547891044284714,-0.0,-0.0,0.01868426240408429,0.01461291647603041,0.011020533362313484,-0.0,-0.03305096730885595,0.011266744933572236,0.044317712242428184,-0.0,-0.0,0.04014200245767084,0.019323043324110504,0.003378534264978702,-0.0,-0.05902784058864255,0.003815739458117501,0.06284358004676005,-0.0,-0.0,0.05604837052185174,0.020657721436357624,-0.0025906128436939137,-0.0,-0.07258736730532545,0.0015281118091900053,0.07411547911451545,-0.0,-0.0,0.05770351762873471,0.02929456945794232,0.002373113939563011,-0.0,-0.08274480505984991,0.006626395966390128,0.08937120102624004
2020-08-14,-0.0,-0.0,0.003248702585244782,0.00033704114696970843,0.0021424285213690287,-0.0,-0.0025911879060642315,0.0031369843475192874,0.005728172253583519,-0.0,-0.0,0.01057083320561961,0.02113849649805264,0.010897717856224055,-0.0,-0.02981972107161863,0.012787326488277673,0.042607047559896305,-0.0,-0.0,0.018342290903569793,0.019565924808233222,0.01168774511683442,-0.0,-0.03824989511588216,0.011346065712755274,0.04959596082863743,-0.0,-0.0,0.03976340051801555,0.024867718519422113,0.004212719458687622,-0.0,-0.06473167932568875,0.00411215917043653,0.06884383849612528,-0.0,-0.0,0.05576377771200868,0.02502206980962732,-0.0016566088827615602,-0.0,-0.07670786223099585,0.002421376407878595,0.07912923863887444,-0.0,-0.0,0.05734173900741665,0.03478952387726275,0.003477511386712348,-0.0,-0.0880279668122631,0.007580807459128647,0.09560877427139175
2020-08-21,-0.0,-0.0,0.003136775477882545,-0.000295877837537017,0.002359813895401138,-0.0,-0.002631689501990284,0.002569022033756382,0.005200711535746666,-0.0,-0.0,0.010382014047510218,-0.020813276493654786,0.010951214977174354,-0.0,-0.03000319672865711,-0.029483244197627323,0.0005199525310297867,-0.0,-0.0,0.018074587585656186,-0.01922690410994674,0.011913078293823756,-0.0,-0.0384550678783926,-0.027694306108859396,0.010760761769533203,-0.0,-0.0,0.03946588046495684,-0.024616597893884647,0.004617034757095713,-0.0,-0.06490313258646763,-0.04543681525829972,0.019466317328167906,-0.0,-0.0,0.055757879593779425,-0.025141359856036716,-0.001496413464930473,-0.0,-0.07665531614737217,-0.04753520987455993,0.029120106272812234,-0.0,-0.0,0.05713842619566516,-0.03470313478479536,0.0038581602801078976,-0.0,-0.088106766857956,-0.0618133151669783,0.026293451690977698
2020-08-28,-0.0,-0.0,0.0031321661104753025,2.6176198343167643e-05,0.0023246068352455757,-0.0,-0.0024176449977900976,0.0030653041462739487,0.005482949144064046,-0.0,-0.0,0.010361310872903354,0.019947169837984995,0.01105418064226275,-0.0,-0.029077879495293564,0.012284781857857537,0.0413626613531511,-0.0,-0.0,0.018057293708334757,0.018431444752037993,0.011944656273264732,-0.0,-0.03767460716658349,0.010758787567053986,0.048433394733637475,-0.0,-0.0,0.039437168643497104,0.023243628842061822,0.004629893674182155,-0.0,-0.06360192135508326,0.0037087698046578133,0.06731069115974107,-0.0,-0.0,0.05571108753861862,0.02326380862057851,-0.0012032216733313462,-0.0,-0.07457232556266218,0.0031993489232036154,0.07777167448586579,-0.0,-0.0,0.0569982785520057,0.0283072716330588,0.004152216184606533,-0.0,-0.08178727164763676,0.0076704947220342795,0.08945776636967104
2020-09-04,-0.0,-0.0,0.0031331196491412483,5.071176151708735e-05,0.002231554177672862,-0.0,-0.002448062128768135,0.002967323459563063,0.005415385588331198,-0.0,-0.0,0.010364712070824204,-0.0196729164924683,0.010722269082963748,-0.0,-0.029186375024982582,-0.02777231036366293,0.0014140646613196514,-0.0,-0.0,0.018060900384050615,-0.018140622840380097,0.011592692821388398,-0.0,-0.037789657275784705,-0.026276686910725787,0.011512970365058916,-0.0,-0.0,0.039437427528101275,-0.023222753853176303,0.004604629989255022,-0.0,-0.06361017956966264,-0.042790875905482646,0.020819303664179993,-0.0,-0.0,0.05570981918352799,-0.02336608159468844,-0.0010794471310481147,-0.0,-0.07453186603616842,-0.04326757557837698,0.03126429045779144,-0.0,-0.0,0.05699744858806019,-0.028374195227042192,0.0042332095974346225,-0.0,-0.08176079645272438,-0.048904333494271764,0.03285646295845262
2020-09-11,-0.0,-0.0,0.0031665886392763494,0.0014866997691604573,0.0021688924301796024,-0.0,-0.003958280531758662,0.0028639003068577475,0.0068221808386164096,-0.0,-0.0,0.010377416861360875,0.020380419211353286,0.010792180585980781,-0.0,-0.029772597305807027,0.011777419352887914,0.04155001665869494,-0.0,-0.0,0.01807413400174179,0.018797779842151932,0.011605171868596567,-0.0,-0.03839194382068647,0.010085141891803824,0.04847708571249029,-0.0,-0.0,0.03937278406982766,0.020518612582836594,0.004926268867935932,-0.0,-0.06072099431493111,0.004096671205669075,0.06481766552060018,-0.0,-0.0,0.05564825564283658,0.020824032095120702,-0.0007479854880457204,-0.0,-0.07178380939678466,0.003940492853126892,0.07572430224991156,-0.0,-0.0,0.056866627192832316,0.022145919095410443,0.00431256912368558,-0.0,-0.07583487912225895,0.007490236289669383,0.08332511541192833
2020-09-18,-0.0,-0.0,0.003164966855519846,0.0016285458297655914,0.0023355317186582866,-0.0,-0.003907703957453973,0.003221340446489751,0.007129044403943724,-0.0,-0.0,0.010377913823892587,0.02033695338114735,0.010741117377120784,-0.0,-0.02978809546473891,0.011667889117421813,0.041455984582160724,-0.0,-0.0,0.018074649377415472,0.01875270354344722,0.011552216697960475,-0.0,-0.038408016207618384,0.009971553411204787,0.04837956961882317,-0.0,-0.0,0.03936771943632298,0.020961580585300746,0.005446663106835103,-0.0,-0.06056304982217852,0.005212913306280313,0.06577596312845883,-0.0,-0.0,0.05564621519530046,0.021002495742763975,-0.000538328236122621,-0.0,-0.0717201764703769,0.004390206231564914,0.07611038270194181,-0.0,-0.0,0.05686421358533548,0.02235702042991557,0.004560568793389246,-0.0,-0.07575960891535384,0.008022193893286456,0.0837818028086403
2020-09-25,-0.0,-0.0,0.0031672804876012968,0.0014261886442732319,0.002097804584995649,-0.0,-0.003979856354104816,0.002711417362765362,0.006691273716870178,-0.0,-0.0,0.010378471376577592,0.020288188154815385,0.010683828492369294,-0.0,-0.029805483174221582,0.011545004849540692,0.041350488023762275,-0.0,-0.0,0.01807581989995544,0.018650326139259345,0.01143194477981639,-0.0,-0.03844451985366917,0.009713570965362003,0.04815809081903118,-0.0,-0.0,0.039365807409022444,0.021128812214834376,0.0056431250997711685,-0.0,-0.06050342177962932,0.005634322943998668,0.06613774472362799,-0.0,-0.0,0.05564308073582058,0.021276644948886553,-0.00021626057734966747,-0.0,-0.0716224259397321,0.0050810391676253674,0.07670346510735747,-0.0,-0.0,0.05685657599487437,0.023025026947478846,0.005345335957954668,-0.0,-0.07552142478019055,0.009705514120117331,0.08522693890030789
