,trade_date,weighted_dividend_rate,sh_close,nation10_yield,weighted_dividend_rate_div_nation10
758,2008-06-18,0.9478406427591614,2941.115,4.34,0.2183964614652445
759,2008-06-19,1.0877983613315472,2748.874,4.34,0.2506447837169464
760,2008-06-20,1.848266745682357,2831.736,4.42,0.4181598972132029
761,2008-06-23,1.1406951830677534,2760.417,4.47,0.2551890789860746
762,2008-06-24,1.2785046312178383,2803.019,4.46,0.286660231214762
763,2008-06-25,1.5229096879286694,2905.014,4.46,0.341459571284455
764,2008-06-26,1.221763899026764,2901.85,4.52,0.2703017475722929
765,2008-06-27,1.4417385842026826,2748.432,4.56,0.3161707421497111
766,2008-06-30,2.1237091572123177,2736.103,4.53,0.4688099684795403
767,2008-07-01,1.211827701923077,2651.605,4.53,0.2675116339786041
768,2008-07-02,1.1924901507717014,2651.725,4.54,0.2626630288043395
769,2008-07-03,1.952859886605244,2703.529,4.53,0.4310948977053518
770,2008-07-04,1.4121810768096092,2669.892,4.53,0.3117397520551013
771,2008-07-07,1.1345066702288715,2792.397,4.55,0.2493421253250267
772,2008-07-08,1.2609085524602968,2814.947,4.53,0.2783462588212576
773,2008-07-09,1.0585992536625817,2920.546,4.51,0.2347226726524571
774,2008-07-10,1.0417981295084715,2875.45,4.47,0.2330644585030137
775,2008-07-11,0.9475059582376736,2856.634,4.46,0.2124452821160703
776,2008-07-14,1.9886788715838968,2878.256,4.43,0.4489117091611505
777,2008-07-15,1.4313900224494889,2779.448,4.43,0.3231128718847605
778,2008-07-16,1.0017062588736394,2705.867,4.43,0.2261187943281353
779,2008-07-17,1.4385134384984024,2684.778,4.43,0.3247208664781947
780,2008-07-18,1.192982001493652,2778.367,4.42,0.2699054302021837
781,2008-07-21,0.9535174709201888,2861.418,4.42,0.2157279345973277
782,2008-07-22,0.9642189938154138,2846.117,4.41,0.218643762769935
783,2008-07-23,0.9197017581475128,2837.849,4.41,0.2085491515073725
784,2008-07-24,1.2949134485094844,2910.292,4.41,0.2936311674624681
785,2008-07-25,1.0035417537072857,2865.101,4.43,0.2265331272476943
786,2008-07-28,1.9646498358502955,2903.012,4.44,0.4424887017680845
787,2008-07-29,1.8364734388009991,2850.311,4.44,0.4136201438740988
788,2008-07-30,0.969985397039031,2836.668,4.44,0.2184651795132952
789,2008-07-31,1.2606670641680864,2775.717,4.44,0.2839340234612807
790,2008-08-01,0.95079634303743,2801.817,4.46,0.2131830365554775
791,2008-08-04,0.9367635791512022,2741.74,4.46,0.2100366769397314
792,2008-08-05,1.1033310631909377,2690.746,4.46,0.2473836464553672
793,2008-08-06,1.0740025222801413,2719.368,4.44,0.2418924599730047
794,2008-08-07,0.9374547456821422,2727.577,4.52,0.2074014924075536
795,2008-08-08,1.3539759194734806,2605.719,4.5,0.3008835376607734
796,2008-08-11,1.4287061560486751,2470.074,4.56,0.3133127535194463
797,2008-08-12,1.4163327438231466,2457.198,4.51,0.3140427369896112
798,2008-08-13,1.775940244454504,2446.297,4.5,0.3946533876565564
799,2008-08-14,1.3311035659255992,2437.082,4.47,0.2977860326455479
800,2008-08-15,1.6762531826861866,2450.61,4.41,0.3801027625138745
801,2008-08-18,1.8512960646735808,2319.868,4.41,0.4197950260030795
802,2008-08-19,1.4735644059976931,2344.469,4.4,0.334901001363112
803,2008-08-20,1.111973034547152,2523.282,4.39,0.2532968188034514
804,2008-08-21,1.3197346838156483,2431.716,4.37,0.3019987834818417
805,2008-08-22,1.392301850094876,2405.226,4.36,0.3193352867190082
806,2008-08-25,1.5449697916666665,2413.374,4.34,0.3559838229646697
807,2008-08-26,1.4620911214120162,2350.084,4.33,0.337665386007394
808,2008-08-27,1.7332621776061778,2342.147,4.31,0.4021489971244033
809,2008-08-28,1.6963362230738734,2350.143,4.28,0.3963402390359517
810,2008-08-29,1.5144720742083972,2397.369,4.22,0.3588796384380088
811,2008-09-01,1.7455608464566932,2325.135,4.14,0.4216330546996844
812,2008-09-02,1.8625815913418184,2304.891,4.17,0.4466622521203401
813,2008-09-03,1.6360390781090224,2276.672,4.14,0.3951785212823726
814,2008-09-04,1.8266174824473416,2277.411,4.16,0.4390907409729186
815,2008-09-05,2.003591580369203,2202.446,4.17,0.48047759721084
816,2008-09-08,1.6453135638717826,2143.421,4.17,0.3945596076431133
817,2008-09-09,1.5136180277205469,2145.779,4.14,0.3656082192561707
818,2008-09-10,1.833580044035228,2150.759,4.1,0.447214644886641
819,2008-09-11,1.892211631529754,2078.981,4.06,0.466061978209299
820,2008-09-12,1.7138897346189947,2079.673,3.97,0.4317102606093185
821,2008-09-16,1.7764806577421737,1986.636,3.8,0.467494909932151
822,2008-09-17,1.711637292424482,1929.047,3.71,0.4613577607613159
823,2008-09-18,1.9154542834890969,1895.837,3.71,0.516294955118355
824,2008-09-19,1.3886772670025191,2075.091,3.69,0.3763353027107098
825,2008-09-22,1.4530991860791465,2236.41,3.76,0.3864625494891347
826,2008-09-23,1.3294129198312234,2201.51,3.76,0.3535672659125594
827,2008-09-24,1.523132206080813,2216.811,3.76,0.4050883526810673
828,2008-09-25,1.324850672028786,2297.501,3.73,0.355187847728897
829,2008-09-26,1.5072494673295451,2293.784,3.73,0.4040883290427735
830,2008-10-06,1.546059355455816,2173.738,3.68,0.4201248248521239
831,2008-10-07,1.4428613960008854,2157.839,3.53,0.4087426050994009
832,2008-10-08,1.489332235428899,2092.224,3.35,0.4445767866951937
833,2008-10-09,1.8902891702408444,2074.583,3.15,0.6000918000764586
834,2008-10-10,1.6923294624852234,2000.572,3.05,0.5548621188476143
835,2008-10-13,1.822032929242949,2073.568,3.13,0.5821191467229869
836,2008-10-14,1.7246233086379543,2017.321,3.16,0.5457668698221374
837,2008-10-15,1.6799955511551157,1994.667,3.11,0.5401914955482687
838,2008-10-16,1.875977932232841,1909.941,3.13,0.5993539719593741
839,2008-10-17,1.545922014925373,1930.651,3.18,0.4861389984042053
840,2008-10-20,1.656144919864726,1974.006,3.18,0.520800289265637
841,2008-10-21,1.4725396347925326,1958.529,3.18,0.4630627782366454
842,2008-10-22,1.741309219967595,1895.822,3.19,0.5458649592374906
843,2008-10-23,1.5956151208285383,1875.561,3.2,0.4986297252589182
844,2008-10-24,1.7272041212834852,1839.621,3.19,0.5414432982079891
845,2008-10-27,1.5089670861876692,1723.351,3.15,0.4790371702183076
846,2008-10-28,2.7312371923180963,1771.821,3.1,0.8810442555864826
847,2008-10-29,2.2306971683105314,1719.812,3.07,0.7266114554757431
848,2008-10-30,1.5675089084305107,1763.607,3.07,0.5105892209871371
849,2008-10-31,10.8108,1728.786,3.08,3.51
850,2008-11-03,8.837739837398374,1719.774,3.05,2.897619618819139
851,2008-11-04,8.854474796747967,1706.703,3.06,2.8936192146235187
852,2008-11-05,8.563569918699187,1760.609,3.07,2.789436455602341
853,2008-11-06,1.689507504302926,1717.722,3.04,0.5557590474680677
854,2008-11-07,1.4417928293889086,1747.713,2.98,0.483823097110372
855,2008-11-10,7.3529,1874.801,2.9,2.53548275862069
856,2008-11-11,1.337170505121865,1843.607,2.92,0.4579351044937894
857,2008-11-12,8.154749593495934,1859.11,2.9,2.8119826184468737
858,2008-11-13,1.4907402409638555,1927.613,2.86,0.5212378464908586
859,2008-11-14,0.8845,1986.438,2.95,0.2998305084745762
860,2008-11-17,6.6845,2030.485,3.0,2.228166666666666
861,2008-11-18,9.2807,1902.43,3.0,3.0935666666666664
862,2008-11-19,1.2992447191805017,2017.474,3.09,0.4204675466603565
863,2008-11-20,1.1705964141968532,1983.76,3.05,0.3838021030153617
864,2008-11-21,7.692165853658535,1969.389,3.0,2.564055284552845
865,2008-11-24,7.3529,1897.06,3.06,2.4029084967320262
866,2008-11-25,1.0175,1888.715,3.17,0.3209779179810725
867,2008-11-26,1.6142657877813504,1897.884,3.1,0.5207308992843066
868,2008-11-27,7.2464,1917.861,2.91,2.490171821305842
869,2008-11-28,9.5465,1871.156,2.99,3.192809364548495
870,2008-12-01,3.5518522184300347,1894.615,3.04,1.1683724402730378
871,2008-12-02,1.288063433759802,1889.638,3.03,0.4251034434850832
872,2008-12-03,1.200385183656624,1965.414,2.95,0.4069102317480081
873,2008-12-04,1.1889808089145686,2001.504,2.93,0.4057954979230609
874,2008-12-05,1.1954251136363636,2018.656,2.91,0.4107990081224617
875,2008-12-08,1.1124932728023111,2090.773,2.91,0.3823000937464986
876,2008-12-09,3.0249689419795227,2037.74,3.01,1.0049730704250908
877,2008-12-10,0.9247615834633384,2079.117,3.01,0.307229761947953
878,2008-12-11,0.9193814352574105,2031.681,3.0,0.3064604784191368
879,2008-12-15,0.9725841263650544,1964.374,2.92,0.3330767556044707
880,2008-12-16,8.1633,1975.006,2.92,2.795650684931507
881,2008-12-17,1.161859760627321,1976.819,2.81,0.4134732244225342
882,2008-12-18,1.1331881964506811,2015.694,2.7,0.4196993320187707
883,2008-12-22,7.9365,1987.755,2.74,2.896532846715328
884,2008-12-23,1.202424680148576,1897.225,2.69,0.4469980223600655
885,2008-12-24,1.2455164671894343,1863.8,2.7,0.461302395255346
886,2008-12-25,1.2378947998349157,1852.419,2.7,0.4584795554944131
887,2008-12-26,1.2248600907965332,1851.518,2.73,0.44866669992547
888,2008-12-29,1.2620572430870822,1850.48,2.76,0.4572671170605371
889,2008-12-30,1.283935575732563,1832.91,2.76,0.4651940491784649
890,2008-12-31,1.6961858944954131,1820.805,2.75,0.6167948707256048
891,2009-01-05,1.637438264525994,1880.716,2.73,0.5997942360901076
892,2009-01-06,1.548759747706422,1937.145,2.69,0.5757471181064766
893,2009-01-07,1.570967737003058,1924.012,2.67,0.5883774295891603
894,2009-01-08,1.5888827217125383,1878.181,2.67,0.5950871616900892
895,2009-01-09,1.5670841360856271,1904.861,2.67,0.5869228974103473
896,2009-01-12,1.5708440366972478,1900.347,2.7,0.5817940876656473
897,2009-01-13,1.6210422400611622,1863.367,2.83,0.572806445251294
898,2009-01-14,1.1787775925172834,1928.869,2.88,0.4092977751796123
899,2009-01-15,1.1893039446929643,1920.206,2.99,0.3977605166197204
900,2009-01-19,7.673813362068967,1986.672,3.01,2.5494396551724146
901,2009-01-20,1.3143460842188115,1994.107,3.1,0.4239826078125198
902,2009-01-21,1.329301849665486,1985.016,3.14,0.4233445381100273
903,2009-01-22,7.1736,2004.951,3.06,2.344313725490196
904,2009-01-23,1.4932492811501596,1990.657,3.04,0.4912004214309736
905,2009-02-02,1.203171362489487,2011.683,3.14,0.3831755931495181
906,2009-02-03,1.574093327875563,2060.808,3.18,0.4949979018476613
907,2009-02-04,6.952508208955224,2107.749,3.29,2.113224379621649
908,2009-02-05,1.064732012466607,2098.018,3.4,0.3131564742548844
909,2009-02-06,1.021441495992876,2181.239,3.3,0.3095277260584472
910,2009-02-09,1.4648300582524274,2224.714,3.27,0.447960262462516
911,2009-02-10,1.225839839797639,2265.161,3.3,0.3714666181204967
912,2009-02-11,1.4493893203883497,2260.82,3.23,0.4487273437734829
913,2009-02-12,6.381550746268657,2248.091,3.13,2.0388341042391875
914,2009-02-13,3.58898078817734,2320.792,3.13,1.1466392294496297
915,2009-02-16,1.401328427184466,2389.387,3.15,0.4448661673601479
916,2009-02-17,1.4037695047073273,2319.441,3.19,0.4400531362718894
917,2009-02-18,1.1241433137089991,2209.862,3.17,0.3546193418640376
918,2009-02-19,4.722744984802431,2227.125,3.14,1.504058912357462
919,2009-02-20,4.654006382978723,2261.478,3.16,1.472786830056558
920,2009-02-23,0.922666710013004,2305.777,3.16,0.2919831360800645
921,2009-02-24,1.4164980031948882,2200.654,3.15,0.4496819057761549
922,2009-02-25,4.786363221884498,2206.574,3.14,1.5243194974154453
923,2009-02-26,1.016938101430429,2121.251,3.14,0.3238656373982258
924,2009-02-27,1.1845491279069769,2082.852,3.15,0.3760473421926911
925,2009-03-02,1.1804438953488372,2093.447,3.16,0.3735581947306446
926,2009-03-03,1.2103849321705429,2071.431,3.18,0.38062419250646
927,2009-03-04,2.2463,2198.107,3.21,0.6997819314641746
928,2009-03-05,5.001143961352657,2221.076,3.23,1.548341783700513
929,2009-03-06,5.5479,2193.007,3.23,1.7176160990712075
930,2009-03-09,6.7751,2118.748,3.2,2.11721875
931,2009-03-10,5.022986473429952,2158.568,3.18,1.579555494789293
932,2009-03-11,5.160831159420289,2139.025,3.13,1.6488278464601565
933,2009-03-12,5.9259,2133.881,3.15,1.8812380952380956
934,2009-03-13,6.548644444444444,2128.848,3.15,2.0789347442680777
935,2009-03-16,5.25756884057971,2153.291,3.15,1.6690694731999078
936,2009-03-17,4.873924923076923,2218.326,3.12,1.5621554240631164
937,2009-03-18,6.245689583333333,2223.725,3.1,2.014738575268817
938,2009-03-19,6.1425,2265.759,3.08,1.9943181818181817
939,2009-03-20,4.9024287439613525,2281.087,3.08,1.5916976441432962
940,2009-03-23,6.12,2325.48,3.08,1.987012987012987
941,2009-03-24,5.941279861111111,2338.42,3.13,1.8981724795882144
942,2009-03-25,4.732178153846154,2291.555,3.13,1.5118780044236917
943,2009-03-26,6.1425,2361.704,3.16,1.9438291139240509
944,2009-03-27,4.566508,2374.438,3.16,1.4450974683544302
945,2009-03-30,0.8772,2358.04,3.16,0.2775949367088607
946,2009-03-31,2.1545,2373.213,3.16,0.6818037974683544
947,2009-04-01,3.373782178217821,2408.017,3.16,1.067652588043614
948,2009-04-02,4.552282412060301,2425.291,3.17,1.4360512340884233
949,2009-04-03,4.192641025641025,2419.778,3.18,1.3184405741009513
950,2009-04-07,3.388530693069306,2439.182,3.18,1.065575689644436
951,2009-04-08,4.361755128205128,2347.385,3.19,1.3673213568041154
952,2009-04-09,5.521070212765957,2379.876,3.19,1.730743013406256
953,2009-04-10,4.7904,2444.226,3.2,1.497
954,2009-04-13,5.1915489361702125,2513.701,3.2,1.6223590425531913
955,2009-04-14,5.200995035460993,2527.181,3.2,1.6253109485815602
956,2009-04-15,4.0428167082294255,2536.056,3.21,1.2594444573923445
957,2009-04-17,4.6948,2503.935,3.16,1.4856962025316454
958,2009-04-20,2.6342429268292684,2557.456,3.14,0.8389308684169644
959,2009-04-21,2.7246668292682927,2535.828,3.16,0.862236338376042
960,2009-04-23,3.3841349442379176,2463.954,3.16,1.070928779822126
961,2009-04-24,2.112163945578231,2448.595,3.16,0.6684063118918453
962,2009-04-27,2.5453301700984783,2405.348,3.16,0.8054842310438222
963,2009-04-28,3.7154798684210526,2401.438,3.15,1.179517418546366
964,2009-04-29,2.38192572815534,2468.192,3.13,0.7609986351933994
965,2009-04-30,0.7658693927522038,2477.569,3.11,0.2462602549042456
966,2009-05-04,0.9254815299793244,2559.911,3.11,0.2975824855238985
967,2009-05-05,0.9459347062953428,2567.337,3.1,0.3051402278372073
968,2009-05-06,0.7209503628823224,2592.52,3.08,0.2340747931436111
969,2009-05-07,0.8583054730713247,2597.447,3.07,0.2795783299906595
970,2009-05-08,0.8497706110283159,2625.645,3.07,0.2767982446346306
971,2009-05-11,0.8197256168831168,2579.747,3.07,0.2670116015905918
972,2009-05-12,0.7506592271293376,2618.172,3.07,0.2445144062310546
973,2009-05-13,1.0194646809637278,2663.766,3.04,0.3353502240012262
974,2009-05-14,0.6934117023959646,2639.887,3.03,0.2288487466653348
975,2009-05-15,0.9654157608695652,2645.263,3.03,0.3186190629932558
976,2009-05-18,1.2211140632847814,2652.779,3.03,0.4030079416781457
977,2009-05-19,0.7080739194354602,2676.682,3.04,0.232919052445875
978,2009-05-20,0.6989921109902066,2651.414,3.04,0.2299316154573048
979,2009-05-21,0.800565820642978,2610.622,3.04,0.263344019948348
980,2009-05-22,1.049293317770645,2597.601,3.04,0.345162275582449
981,2009-05-25,1.4380536370315944,2610.01,3.04,0.4730439595498665
982,2009-05-26,1.4562113622480148,2588.575,3.05,0.4774463482780376
983,2009-05-27,0.8338684577403426,2632.93,3.04,0.2742988347830074
984,2009-06-01,1.4177774081237908,2721.28,3.06,0.4633259503672519
985,2009-06-02,1.9767343680709533,2724.302,3.05,0.6481096288757224
986,2009-06-03,0.7292954762780434,2778.589,3.07,0.2375555297322616
987,2009-06-04,1.269374728120145,2767.244,3.13,0.4055510313482892
988,2009-06-05,1.3268269665948274,2753.891,3.15,0.4212149100301039
989,2009-06-08,0.8287004715590922,2768.336,3.15,0.2630795147806642
990,2009-06-09,0.8997053068882338,2787.887,3.15,0.285620732345471
991,2009-06-10,0.7278638920780711,2816.247,3.17,0.2296100605924514
992,2009-06-11,0.8429773078064706,2797.32,3.17,0.2659234409484134
993,2009-06-12,0.7106980674087817,2743.762,3.19,0.2227893628240695
994,2009-06-15,0.7370779170056958,2789.549,3.19,0.2310589081522557
995,2009-06-16,0.7543954556619994,2776.022,3.15,0.2394906208450792
996,2009-06-17,0.7949417884780741,2810.123,3.13,0.2539750122933144
997,2009-06-18,0.7753107183257916,2853.903,3.15,0.2461303867700925
998,2009-06-19,0.9685988482106128,2880.492,3.15,0.307491697844639
999,2009-06-22,0.9061139655862346,2896.302,3.19,0.2840482650740547
1000,2009-06-23,1.3165868933697882,2892.697,3.23,0.4076120412909561
1001,2009-06-24,1.1887773789033689,2922.299,3.24,0.3669065984269656
1002,2009-06-25,1.2764331107401226,2925.046,3.25,0.3927486494584992
1003,2009-06-26,1.348547510373444,2928.211,3.26,0.4136648804826515
1004,2009-06-29,1.290438203828829,2975.314,3.25,0.3970579088704088
1005,2009-06-30,1.1458910096153847,2959.362,3.24,0.3536700646961063
1006,2009-07-01,1.246767983730389,3008.15,3.23,0.3859962797926901
1007,2009-07-02,1.5010236545415867,3060.254,3.23,0.4647132057404293
1008,2009-07-03,0.8287063867403314,3088.367,3.25,0.2549865805354865
1009,2009-07-06,1.0755874655104452,3124.667,3.27,0.3289258304313288
1010,2009-07-07,1.4385288405326404,3089.45,3.27,0.4399170766154863
1011,2009-07-08,1.5517034090909094,3080.774,3.27,0.4745270364192384
1012,2009-07-09,1.218733426717782,3123.035,3.31,0.3681974098845263
1013,2009-07-10,1.4854855144404333,3113.932,3.31,0.4487871644835146
1014,2009-07-13,1.29871112467306,3080.556,3.31,0.3923598563966948
1015,2009-07-14,1.3668939708939705,3145.157,3.33,0.4104786699381292
1016,2009-07-15,1.1783276946107784,3188.551,3.38,0.3486176611274492
1017,2009-07-16,1.1363502027027026,3183.742,3.44,0.3303343612507856
1018,2009-07-17,1.1303739839376978,3189.741,3.45,0.3276446330254196
1019,2009-07-20,0.9783035371538248,3266.92,3.48,0.2811217060786853
1020,2009-07-21,1.0247245103742486,3213.206,3.47,0.2953096571683713
1021,2009-07-22,1.2596469473684209,3296.615,3.45,0.3651150572082379
1022,2009-07-23,0.750549584103512,3328.49,3.45,0.2175506040879745
1023,2009-07-24,0.8258044559809647,3372.603,3.46,0.238671808086984
1024,2009-07-27,1.0449396031950529,3435.212,3.51,0.2977035906538612
1025,2009-07-28,0.9019915847820608,3438.371,3.49,0.2584503108258054
1026,2009-07-29,1.1250587623762376,3266.432,3.5,0.321445360678925
1027,2009-07-30,1.0747469530469531,3321.56,3.49,0.3079504163458318
1028,2009-07-31,0.992879786036036,3412.062,3.5,0.2836799388674388
1029,2009-08-03,0.9766808006887646,3462.59,3.5,0.279051657339647
1030,2009-08-04,0.5461510014655594,3471.442,3.52,0.1551565345072612
1031,2009-08-05,1.0334344877694357,3428.501,3.52,0.2935893431163169
1032,2009-08-06,1.0023062187673513,3356.33,3.52,0.2847460848770884
1033,2009-08-07,0.7804106706556968,3260.69,3.52,0.2217075768908229
1034,2009-08-10,0.6298458840372227,3249.76,3.52,0.1789334897833019
1035,2009-08-11,0.6190356224430158,3264.726,3.52,0.1758623927394931
1036,2009-08-12,0.8616954627949184,3112.719,3.52,0.24479984738492
1037,2009-08-13,0.5541164278403276,3140.56,3.52,0.1574194397273657
1038,2009-08-14,1.0638321331521736,3046.972,3.52,0.3022250378273221
1039,2009-08-17,0.7324633006077607,2870.63,3.52,0.2080861649453865
1040,2009-08-18,0.8551737746891003,2910.884,3.52,0.2429470950821307
1041,2009-08-19,1.214202072968491,2785.584,3.53,0.343966592908921
1042,2009-08-20,0.8793704722366371,2911.582,3.52,0.2498211568854082
1043,2009-08-21,0.9687831154974662,2960.771,3.53,0.274442808922795
1044,2009-08-24,1.0393344542300509,2993.429,3.49,0.2978035685472925
1045,2009-08-25,0.973447619047619,2915.803,3.5,0.2781278911564626
1046,2009-08-26,1.060800111856823,2967.595,3.49,0.3039541867784593
1047,2009-08-27,0.9093096297681376,2946.395,3.48,0.261295870623028
1048,2009-08-28,0.9582798462293476,2860.688,3.48,0.2753677719049849
1049,2009-08-31,1.1843395797516714,2667.745,3.48,0.3403274654458826
1050,2009-09-01,1.0410972950284487,2683.724,3.48,0.299165889375991
1051,2009-09-02,1.2258916129032258,2714.974,3.5,0.3502547465437788
1052,2009-09-03,1.0965700556628422,2845.024,3.49,0.3142034543446539
1053,2009-09-04,0.9353081411126186,2861.609,3.47,0.2695412510411004
1054,2009-09-07,1.2156040877071133,2881.116,3.43,0.3544035241128609
1055,2009-09-08,0.9641117460908412,2930.475,3.43,0.2810821417174464
1056,2009-09-09,1.2553670841683366,2946.259,3.43,0.3659962344514101
1057,2009-09-10,1.0947719778980605,2924.883,3.45,0.317325210984945
1058,2009-09-11,1.071902130283664,2989.792,3.47,0.3089055130500472
1059,2009-09-14,1.273325451695405,3026.741,3.46,0.3680131363281517
1060,2009-09-15,1.2257471532204882,3033.728,3.46,0.3542621830117018
1061,2009-09-16,0.9807854551647788,2999.71,3.45,0.2842856391781967
1062,2009-09-17,1.096144159313527,3060.26,3.46,0.3168046703218286
1063,2009-09-18,1.2685203133870784,2962.667,3.47,0.3655678136562185
1064,2009-09-21,1.1467489348874598,2967.011,3.51,0.3267090982585355
1065,2009-09-22,1.245448079004329,2897.553,3.52,0.3538204769898662
1066,2009-09-23,1.0839661657827535,2842.721,3.51,0.3088222694537759
1067,2009-09-24,1.1635360443811076,2853.554,3.51,0.3314917505359281
1068,2009-09-25,1.1278965055593373,2838.842,3.51,0.3213380357718909
1069,2009-09-28,1.4289184829685118,2763.525,3.49,0.4094322300769374
1070,2009-09-29,1.221835952090946,2754.54,3.5,0.3490959863116988
1071,2009-09-30,1.225852765957447,2779.426,3.51,0.3492458022670789
1072,2009-10-09,1.1736150193890096,2911.715,3.55,0.3305957801095802
1073,2009-10-12,1.2756468331143236,2894.483,3.6,0.3543463425317565
1074,2009-10-13,1.3083739568956363,2936.191,3.63,0.3604335969409466
1075,2009-10-14,1.0559922922661087,2970.532,3.68,0.2869544272462251
1076,2009-10-15,1.0392492491955667,2979.788,3.7,0.2808781754582612
1077,2009-10-16,1.0815899303086332,2976.633,3.71,0.2915336739376369
1078,2009-10-19,1.08292049122807,3038.273,3.68,0.2942718726163233
1079,2009-10-20,1.102719917052469,3084.454,3.68,0.2996521513729535
1080,2009-10-21,1.0112141078838175,3070.589,3.69,0.274041763654151
1081,2009-10-22,1.0420885419085208,3051.412,3.66,0.2847236453301969
1082,2009-10-23,1.0473583917584774,3107.847,3.69,0.2838369625361727
1083,2009-10-26,1.216159793382661,3109.566,3.69,0.3295825998326994
1084,2009-10-27,1.1565892488532108,3021.459,3.69,0.3134388208274284
1085,2009-10-28,1.168227080856124,3031.329,3.69,0.316592704839058
1086,2009-10-29,1.1832453556316742,2960.466,3.68,0.3215340640303462
1087,2009-10-30,1.19259412136536,2995.848,3.69,0.323196238852401
1088,2009-11-02,0.8428561347233359,3076.649,3.69,0.2284162966729907
1089,2009-11-03,1.2680469490308686,3114.227,3.69,0.3436441596289616
1090,2009-11-04,1.1437474251497006,3128.537,3.7,0.3091209257161353
1091,2009-11-05,1.1293231237322516,3155.053,3.72,0.3035814848742612
1092,2009-11-06,0.8571504091653028,3164.037,3.73,0.2297990373097326
1093,2009-11-09,1.1214324543610548,3175.585,3.73,0.3006521325364758
1094,2009-11-10,0.7739424999999999,3178.61,3.73,0.2074912868632707
1095,2009-11-11,0.881325202520252,3175.192,3.7,0.2381960006811491
1096,2009-11-12,0.819221933751119,3172.945,3.69,0.2220113641601948
1097,2009-11-13,1.3054758499413832,3187.647,3.69,0.3537874932090469
1098,2009-11-16,1.0440075489881142,3275.048,3.69,0.2829288750645296
1099,2009-11-17,0.8108323240589198,3282.889,3.7,0.2191438713672756
1100,2009-11-18,1.0831517156105102,3303.234,3.69,0.2935370503009513
1101,2009-11-19,1.228762954279015,3320.612,3.69,0.332998090590519
1102,2009-11-20,1.096931182795699,3308.346,3.66,0.2997079734414478
1103,2009-11-23,1.20817516025641,3338.663,3.67,0.3292030409418011
1104,2009-11-24,1.1328999700598803,3223.526,3.65,0.3103835534410631
1105,2009-11-25,0.6253952914798206,3290.165,3.65,0.171341175747896
1106,2009-11-26,1.1909902930402934,3170.98,3.65,0.3262987104219982
1107,2009-11-27,1.327947790262172,3096.265,3.58,0.3709351369447407
1108,2009-11-30,0.7774776415094339,3195.301,3.56,0.2183925959296162
1109,2009-12-01,0.842233827893175,3235.363,3.57,0.2359198397459874
1110,2009-12-02,0.8171102182539682,3269.752,3.57,0.2288824140767418
1111,2009-12-03,0.9569953316953316,3264.628,3.59,0.2665725157925714
1112,2009-12-04,0.8060499110320285,3317.044,3.6,0.2239027530644523
1113,2009-12-07,0.7571802103250478,3331.897,3.62,0.2091658039571955
1114,2009-12-08,0.7096308988764045,3296.664,3.63,0.1954906057510756
1115,2009-12-09,0.8228188997338064,3239.568,3.63,0.2266718732049053
1116,2009-12-10,0.6589187643020595,3254.264,3.63,0.181520320744369
1117,2009-12-11,0.8545271505376343,3247.318,3.63,0.2354069285227642
1118,2009-12-14,0.6860808988764044,3302.904,3.63,0.1890030024452904
1119,2009-12-15,0.7354198113207547,3274.46,3.63,0.2025949893445605
1120,2009-12-16,0.826851730959446,3255.213,3.63,0.2277828459943377
1121,2009-12-17,0.8290823476702508,3179.078,3.64,0.2277698757335853
1122,2009-12-18,1.3312024175824178,3113.886,3.64,0.3657149498852796
1123,2009-12-21,0.8382552917903066,3122.973,3.65,0.2296589840521387
1124,2009-12-22,1.336670028818444,3050.52,3.65,0.3662109667995737
1125,2009-12-23,1.0464478873239438,3073.777,3.66,0.2859147233125529
1126,2009-12-24,1.0204129963898918,3153.41,3.66,0.2788013651338502
1127,2009-12-28,0.7713083407275954,3188.785,3.65,0.2113173536239987
1128,2009-12-29,0.6975552727272727,3211.761,3.64,0.1916360639360639
1129,2009-12-30,0.7761969155844155,3262.6,3.64,0.2132409108748394
1130,2009-12-31,1.078569228459922,3277.139,3.64,0.2963102275988796
1131,2010-01-04,0.7236371267150927,3243.76,3.66,0.1977150619440144
1132,2010-01-05,1.2670465155331654,3282.179,3.66,0.3461875725500452
1133,2010-01-06,1.0699414715719064,3254.215,3.64,0.2939399647175567
1134,2010-01-07,1.0986769230769229,3192.776,3.65,0.3010073761854583
1135,2010-01-08,1.1005699471598416,3195.997,3.66,0.300702171355148
1136,2010-01-11,1.1193113691931542,3212.75,3.67,0.3049894738945924
1137,2010-01-12,1.1195723009446692,3273.966,3.67,0.3050605724644875
1138,2010-01-13,1.1488598697068406,3172.658,3.71,0.3096657330746201
1139,2010-01-14,1.361740850515464,3215.55,3.69,0.3690354608442991
1140,2010-01-15,1.3540656741811994,3224.152,3.69,0.3669554672577776
1141,2010-01-18,0.986785117056856,3237.098,3.69,0.2674214409368173
1142,2010-01-19,1.3176631805718764,3246.874,3.66,0.3600172624513323
1143,2010-01-20,1.2045821225521165,3151.85,3.64,0.3309291545472847
1144,2010-01-21,1.189293674418605,3158.863,3.66,0.3249436268903292
1145,2010-01-22,1.224217989756722,3128.588,3.63,0.3372501349192072
1146,2010-01-25,1.2468605518971465,3094.411,3.6,0.3463501533047629
1147,2010-01-26,1.149668686868687,3019.394,3.58,0.3211365047119237
1148,2010-01-27,1.0634812646370022,2986.607,3.56,0.2987306923137646
